customerid,country,total_amount,avg_check,top_product_1,top_product_2,top_product_3,top_product_4,top_product_5,top_product_6,top_product_7,2010_12,2011_1,2011_10,2011_11,2011_12,2011_2,2011_3,2011_4,2011_5,2011_6,2011_7,2011_8,2011_9
17849,United Kingdom,605.8,151.45,21686,84946,20748,48194,-,21754,37500,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14229,United Kingdom,1547.2,515.73,22456,22423,22427,22424,22457,84879,22086,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13107,United Kingdom,1531.6200000000001,382.91,23084,22558,23241,71459,79321,22692,23245,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16497,United Kingdom,2965.690000000001,494.28,23491,22423,22910,23492,23214,-,23312,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
16303,United Kingdom,5360.63,1786.88,22083,23313,85099B,20969,-,20725,-,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15281,United Kingdom,2332.15,259.13,47566,20914,22720,22722,22469,22423,21294,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
12736,France,234.0,234.0,POST,21212,22222,-,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13473,United Kingdom,422.64,211.32,23118,22782,23424,84509G,22838,84917,22222,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14320,United Kingdom,477.7900000000001,238.9,85123A,21175,21470,72760B,22561,-,22558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12393,Australia,1582.6000000000001,395.65,22451,20726,-,20725,-,-,22619,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
17742,United Kingdom,355.11000000000007,177.56,85123A,85066,84879,21258,22761,82483,22173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16351,United Kingdom,153.9,153.9,22960,47504K,-,20711,-,20726,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12601,Germany,577.0600000000001,115.41,82482,POST,22961,22803,82494L,22554,22427,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
13144,United Kingdom,110.94999999999999,110.95,22423,22697,-,-,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15346,United Kingdom,252.42000000000002,252.42,84884A,21755,22457,-,22621,21314,22652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15370,United Kingdom,2386.0499999999997,340.86,84968A,22848,48185,48194,21564,22200,22728,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
12643,France,3344.6400000000003,557.44,21381,21380,47590B,22090,22083,POST,21746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
16034,United Kingdom,437.70000000000005,145.9,22106,22102,22470,22156,84947,22465,22780,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
17365,United Kingdom,4801.559999999996,600.19,23076,22139,22045,23310,23438,22580,23126,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
15189,United Kingdom,16225.390000000009,395.74,22423,22139,84347,22427,22138,84946,71459,0.0,2.0,1.0,4.0,3.0,2.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0
14669,United Kingdom,1269.9899999999998,423.33,22846,22423,23154,-,21108,22207,22501,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18095,United Kingdom,580.05,290.02,22905,22492,20971,-,-,20967,-,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15749,United Kingdom,44534.3,14844.77,21108,85123A,48185,21175,47556B,-,-,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15518,United Kingdom,1942.4500000000012,242.81,20914,22726,22900,22659,22727,23298,22729,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
14209,United Kingdom,2073.4300000000003,345.57,85123A,22169,82484,21733,-,22789,82494L,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
16042,United Kingdom,1197.2700000000007,239.45,22553,23320,-,22568,-,22865,-,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15569,United Kingdom,1375.71,275.14,20914,85123A,22473,85132C,-,23198,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
12728,France,836.3299999999999,209.08,POST,22741,21242,21731,-,22423,22961,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13672,United Kingdom,186.39000000000001,93.2,21655,79323B,85232B,79323P,-,-,-,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17569,United Kingdom,344.14,344.14,84879,22634,-,35265,21136,22061,22470,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13784,United Kingdom,2462.7899999999995,223.89,22151,23163,22427,22423,84970L,84970S,84978,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
12724,France,1031.4099999999999,257.85,POST,23084,23237,23569,22382,-,23480,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13862,United Kingdom,2209.3600000000006,276.17,22993,22960,21936,23169,20728,-,22178,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
16791,United Kingdom,1721.7800000000016,245.97,22423,82486,22170,22158,84879,21533,82483,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
16235,United Kingdom,867.3099999999998,173.46,22832,84879,23462,21352,48187,-,23298,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14270,United Kingdom,492.64999999999986,492.65,21257,22120,22423,-,22502,22501,21755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12523,France,1789.7700000000007,162.71,POST,23231,22139,22649,22423,20914,-,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
16655,United Kingdom,3794.519999999997,632.42,22086,22113,22847,-,22111,22834,-,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
16359,United Kingdom,1750.9199999999994,194.55,84836,22655,-,22424,22847,22846,22829,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
16554,United Kingdom,837.0999999999999,279.03,23103,82486,82483,22173,22798,23083,22792,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12359,Cyprus,6372.580000000007,1593.15,22827,22423,22655,-,22826,82484,84078A,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15939,United Kingdom,6115.01,407.67,72351B,22151,15056N,22087,22457,72351A,22584,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0
14587,United Kingdom,1601.1400000000003,177.9,82486,82484,85066,-,22139,82494L,84997D,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
14715,United Kingdom,867.3800000000003,216.85,84356,75049L,71053,16016,23412,47566,22636,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14185,United Kingdom,197.65,197.65,22827,21784,21366,-,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12437,France,4951.409999999997,275.08,POST,22236,21843,22423,22435,21086,22215,0.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0
14040,United Kingdom,3614.9199999999996,301.24,22423,20725,85099B,85099C,20685,23284,20726,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
12652,France,919.98,919.98,POST,21110,22605,-,21908,-,22659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14514,United Kingdom,1055.3500000000001,351.78,22294,22767,22809,-,85123A,22077,22295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15171,United Kingdom,1289.5,1289.5,21621,47566B,22668,-,22090,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14167,United Kingdom,574.8399999999999,143.71,72807C,72807A,72803A,-,72802C,72802B,72802A,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17389,United Kingdom,31833.680000000015,936.28,85066,22666,23080,21623,21588,22311,22760,0.0,4.0,0.0,5.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,2.0,2.0
17048,United Kingdom,925.3499999999999,308.45,22386,21175,84078A,22906,-,21733,-,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17364,United Kingdom,4481.179999999996,407.38,22693,22170,23078,23077,84946,47566,22501,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
13284,United Kingdom,201.19,201.19,22423,21471,15056N,22624,20725,-,21039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16500,United Kingdom,400.86,66.81,22827,22086,22791,23431,23493,23489,23480,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12951,United Kingdom,1064.0700000000004,177.35,21621,22499,22379,23203,22498,22090,-,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
15835,United Kingdom,954.0899999999997,238.52,22509,22839,20713,-,22968,85099B,23494,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
18190,United Kingdom,284.4600000000001,142.23,22470,22444,71477,22423,22766,22767,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13993,United Kingdom,3466.3599999999997,385.15,22784,23284,22423,22689,84078A,84509A,21523,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
14114,United Kingdom,386.53,193.26,23008,-,23007,-,22629,-,21448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15447,United Kingdom,155.17000000000002,155.17,22423,47566,21198,-,22457,22178,84879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16315,United Kingdom,226.37000000000003,226.37,37449,22854,22853,37448,-,22799,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14978,United Kingdom,1931.4200000000026,386.28,48138,48187,48173C,48185,20685,-,21524,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16395,United Kingdom,1486.9,297.38,22741,22569,21429,22740,21830,22271,22570,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15510,United Kingdom,250.0,250.0,22655,-,-,-,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13614,United Kingdom,1610.4600000000007,402.62,22847,22846,22849,23284,22720,22722,21868,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13246,United Kingdom,1987.3000000000004,331.22,22469,22668,20719,20724,22356,84520B,84970S,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15687,United Kingdom,2993.1,332.57,22424,22854,23301,-,22429,-,23355,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12578,Italy,2794.5100000000016,1397.26,POST,22840,22847,-,22349,-,21906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16493,United Kingdom,1351.6299999999999,337.91,22087,21791,84988,21790,22469,23048,84970S,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12490,France,5417.929999999999,541.79,POST,23084,23199,85099B,21731,22090,23203,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
12672,France,225.9,225.9,20750,22668,21218,85099B,20679,22645,20749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13385,United Kingdom,534.5699999999999,534.57,22761,84836,22763,22500,-,21754,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12474,Germany,7375.790000000002,409.77,POST,22326,22328,22467,22551,22554,-,0.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0
15626,United Kingdom,675.7999999999998,337.9,22782,-,22077,-,35970,23245,21262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12553,France,3692.280000000001,369.23,POST,85099B,21731,23084,21931,20725,20712,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
15213,United Kingdom,328.3500000000001,164.18,21210,-,22385,-,21164,-,22961,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14175,United Kingdom,3222.300000000002,1074.1,22423,21175,23314,84347,22941,-,23007,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18106,United Kingdom,430.69999999999993,430.7,85123A,22113,21955,22167,48187,22457,22189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15033,United Kingdom,2586.67,258.67,22423,82483,23247,84879,21359,23152,20914,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
14329,United Kingdom,5014.840000000002,716.41,22835,21523,22423,23462,23344,84568,21390,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
16401,United Kingdom,4098.32,341.53,22197,20725,22383,-,22554,-,20726,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0
16206,United Kingdom,537.0599999999998,134.26,22470,23322,22469,23078,23321,23077,23445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13782,United Kingdom,911.9999999999993,152.0,82486,85123A,82483,21174,23273,-,21843,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12924,United Kingdom,933.7000000000003,233.43,22801,84946,84947,22778,85103,85125,23109,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
16593,United Kingdom,330.03,110.01,85039A,22207,48138,22890,22622,23284,84029G,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15535,United Kingdom,536.3999999999996,134.1,85036C,22423,85184C,21623,22461,21955,-,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
13700,United Kingdom,2265.1200000000003,226.51,22661,23355,22355,22865,-,84347,22112,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0
13064,United Kingdom,1119.49,279.87,82483,85123A,20828,22487,72351B,82494L,82482,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13048,United Kingdom,1835.9099999999992,458.98,22386,22189,22383,21931,-,22158,20725,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13634,United Kingdom,1575.1600000000003,315.03,22423,48194,48138,23173,23103,23132,22795,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
18069,United Kingdom,2036.6700000000012,407.33,79321,85123A,20829,22158,22766,23077,-,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
16843,United Kingdom,10196.570000000005,637.29,23209,23203,20914,22993,22960,23300,22654,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0
17064,United Kingdom,859.3500000000003,286.45,22423,22457,22720,23173,85066,22508,21625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17609,United Kingdom,1112.2200000000005,222.44,22946,22487,23332,84879,23333,22829,21755,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15673,United Kingdom,2881.0200000000013,720.26,21621,22727,21754,-,22734,22988,22900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
12626,Germany,6620.479999999998,735.61,POST,22634,22326,85099B,22302,-,23007,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
14976,United Kingdom,790.8599999999998,112.98,22485,23091,21754,21770,21908,21756,21166,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
12388,Australia,2780.6600000000008,463.44,47566,22720,22086,-,22580,47590B,22722,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
13527,United Kingdom,2287.5099999999993,326.79,82486,21314,22470,82483,23298,84879,22469,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
15696,United Kingdom,2736.46,342.06,82484,84632,23313,47566,-,84969,85123A,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
15316,United Kingdom,165.0,165.0,20713,-,-,-,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12673,Germany,610.52,305.26,23480,23493,POST,20750,22128,22964,20712,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15296,United Kingdom,3672.86,612.14,22423,82486,22693,21231,-,22697,-,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
17988,United Kingdom,201.11999999999998,28.73,84078A,22838,-,22768,-,22624,22840,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
12820,United Kingdom,942.3400000000003,235.59,23313,23323,22086,22592,-,23169,-,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13001,United Kingdom,9818.820000000014,755.29,47566,22178,22087,22291,-,21326,84946,0.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
14101,United Kingdom,5976.790000000001,996.13,22900,22659,22109,22616,21967,22190,21136,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
14238,United Kingdom,146.85,146.85,22402,22768,84946,84755,84947,22435,84806B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17730,United Kingdom,5298.479999999997,407.58,22112,22114,22077,84406B,22741,22667,22865,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0
13929,United Kingdom,842.6500000000001,421.33,21340,82484,82494L,22469,21755,22470,85123A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14657,United Kingdom,848.2200000000001,212.06,22966,84378,84380,21122,84375,21124,22776,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
13859,United Kingdom,201.16,201.16,22487,21181,22804,21754,-,22986,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18212,United Kingdom,248.42000000000002,248.42,21755,85123A,21623,84459B,37482P,22470,21361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18233,United Kingdom,440.0,440.0,22823,-,-,-,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17018,United Kingdom,920.0999999999999,460.05,20685,23472,-,22689,-,21523,-,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14242,United Kingdom,280.55,140.28,85099B,85123A,22855,85066,22487,22469,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12356,Portugal,2811.4300000000007,937.14,POST,22423,21843,-,22060,-,37500,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12346,United Kingdom,77183.6,77183.6,23166,-,-,-,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13898,United Kingdom,155.93,155.93,22349,22645,22627,22350,-,21232,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16948,United Kingdom,435.02,145.01,16235,47590A,-,20974,-,10133,16045,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
16997,United Kingdom,702.0,234.0,21928,85099B,20713,-,20712,-,22386,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12527,Germany,348.71000000000004,116.24,72351A,-,22215,21121,85170C,POST,21249,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15395,United Kingdom,107.44999999999999,107.45,22427,22624,22283,22138,-,21109,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12510,Spain,982.5699999999999,491.28,21137,POST,20750,20749,79321,22652,37370,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13263,United Kingdom,7454.069999999954,212.97,85123A,82482,21755,22077,85150,21181,22364,0.0,1.0,6.0,2.0,2.0,0.0,4.0,4.0,5.0,4.0,2.0,3.0,2.0
14428,United Kingdom,1244.8300000000002,248.97,84978,22423,22507,84658,21257,22762,22832,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12665,Germany,63.0,63.0,21232,POST,21231,-,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12451,Switzerland,9035.519999999993,1807.1,22326,22554,22551,22243,22629,22467,22090,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12422,Australia,803.5599999999997,267.85,POST,22503,21693,22384,22960,23199,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17708,United Kingdom,267.08000000000004,133.54,22467,22728,-,21528,22729,22725,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14090,United Kingdom,76.32000000000002,76.32,84946,-,-,-,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15606,United Kingdom,2920.1600000000008,324.46,22371,20749,22726,79160,22374,22968,22727,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
13310,United Kingdom,1132.03,377.34,22295,-,21733,-,22294,84879,84970L,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15831,United Kingdom,801.7599999999995,267.25,35638A,22469,22656,21631,22117,16008,22670,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14916,United Kingdom,1268.9799999999993,317.24,84375,21110,20713,-,22488,21111,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
17602,United Kingdom,5102.970000000002,850.5,84347,23077,23313,71477,23238,21494,22553,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14572,United Kingdom,2832.840000000001,404.69,22423,85150,23245,23310,23076,22834,23238,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
13502,United Kingdom,291.99999999999994,97.33,22138,22241,21264,21080,22180,22759,82494L,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14784,United Kingdom,289.99000000000007,145.0,84879,84078A,84804A,84801A,23214,35970,35953,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15938,United Kingdom,404.58,80.92,22178,84946,-,22087,84947,85123A,22777,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
12637,France,6021.9,752.74,POST,22728,22727,22556,23108,22726,22554,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0
17418,United Kingdom,463.46,231.73,23080,-,85135C,22632,16225,22766,22466,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14779,United Kingdom,386.1499999999999,128.72,22803,20764,21761,22782,20762,22802,21275,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16321,Australia,373.6500000000001,74.73,22087,21198,22090,22325,21056,22960,85123A,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15262,United Kingdom,178.95000000000002,178.95,22173,47566,22469,-,21733,-,22171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17862,United Kingdom,330.9,330.9,84997C,-,22636,22975,22607,22138,22659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12402,Belgium,225.60000000000002,225.6,22326,POST,22630,-,20712,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
